"ID","From","Genero","age","playBefore","Session","Trial","Stimulus_Number","CrucesColisiones","x_Cursor","y_Cursor","x_start_green","y_start_green","x_start_red","y_start_red","vel_x_green","vel_y_green","vel_x_red","vel_y_red","x_Collision","y_Collision","x_Desap","y_Desap","x_desap_green","y_desap_green","x_desap_red","y_desap_red","Timeout","Score","Cumulative_Score","Error","Distancia","r","Tiempo_respuesta","stimulus","Distancia_signo","Dist_Collision_DissapRed","dd","Distancia.t","Error.t","cut","Inside","distance"
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,4,"31","Cruce",-0.194645125988853,-0.220492498536151,0.735114477147858,-1.42492884026327,-2.13347895026534,-1.97510961431222,-4.68372567748066,5.20218355867114,5.22182619026855,4.66181630253976,-0.268541025169426,-0.310175220548021,NA,NA,-0.549564838409424,0.00195510685443878,-0.701205015182495,-0.696438312530518,0,10.4165986440239,0,0.0177256505586493,0.116204967807594,0.114845095043004,815,"031",0.116204967807594,0.579997676272852,0.695073621423397,-0.495448198323646,-1.42337477989579,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,5,"27","Cruce",1.09215688092964,-0.915231992673208,2.71481184576972,1.98063157795182,-1.61890227341444,-0.905832190909487,-3.67093730644859,-5.96021973522151,6.99508730468761,-0.262209076498465,0.879343192545425,-0.999478289658939,NA,NA,1.70792949199677,0.345829904079437,0.299749195575714,-0.97775399684906,0,9.84664180988965,0,0.0921609713677084,0.228882294027958,0.209507660661993,1214,"027",0.228882294027958,0.580000988121068,0.794870392462904,-0.371080958371331,-0.400251481855521,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,6,"26","Cruce",-0.636241386665677,0.423636833776353,0.324465218461921,1.63875317597683,-3.03449501809839,0.925327400021751,-4.22749232276027,-5.57927492251484,6.8685932687127,-1.34997278083469,-0.581425993558137,0.443194264009363,NA,NA,-0.818971157073975,0.129691332578659,-1.17670798301697,0.560192286968231,0,10.3599432035819,0,0.0297984141222056,0.0581998316050248,0.0499927486207228,1069,"026",-0.0581998316050248,0.606670573169945,0.557450924806831,-0.628020782464606,-1.16436521036629,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,7,"19","Cruce",0.683799048475799,-0.19748787952499,-2.30217935307196,1.52210420590521,2.5802361902894,0.952518200736277,5.70447545663123,-4.05696435339183,-5.6844978821281,-4.08490928027553,0.550058375243652,-0.506377970790699,NA,NA,-0.73752099275589,0.409335315227509,1.02105855941772,-0.16791458427906,0,9.02128037813984,0,0.172798864175589,0.336600142838243,0.288860188842894,1348,"019",-0.336600142838243,0.57999882543065,0.338553625755931,-1.26671736412241,0.139687625125832,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,8,"23","Cruce",-0.584009570886698,-0.399928526823205,-1.97848802692823,-1.16304064917862,1.37176923339284,-1.7545235510787,5.93136757317999,3.71737524495831,-5.82189978499102,3.8865772722952,-0.707480689818232,-0.3664602395447,NA,NA,-0.351600080728531,-0.143417835235596,-0.225094273686409,-0.688489198684692,0,10.2907051300117,0,0.0407217698390772,0.127926711298155,0.12127234196112,796,"023",-0.127926711298155,0.579999400855976,0.460529534242403,-0.773250076119583,-0.972056882659782,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,9,"18","Cruce",0.930713086703701,-0.229694346140615,2.40648528644422,-0.226634403650628,2.66851288979541,1.78487097545539,-6.92305960328117,1.03501001416237,-4.88751305135205,-5.01120905299943,0.92297251431254,-0.00484654347297697,NA,NA,0.533963561058044,0.053311038762331,1.34655952453613,0.429459929466248,0,9.12945253744824,0,0.162548436139745,0.224981001032105,0.155545674108704,785,"018",0.224981001032105,0.606669652831811,0.779366806393965,-0.374546967450053,0.0786911344171952,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,10,"24","Cruce",1.23935563448858,0.00495276777322527,-2.34303784200961,-1.03443097286775,2.66237602230832,-1.49890190575952,6.4904958923438,2.62172902327228,-4.9284645708089,4.97093924467816,0.902210104162288,0.276433538768396,NA,NA,-0.56278920173645,-0.315328419208527,1.31057250499725,-0.135444894433022,0,10.2354778969254,0,0.0482858573273855,0.432861314555977,0.430159730357559,798,"024",-0.432861314555977,0.580003184605179,0.15742727272626,-1.42337477989579,-0.853138117887691,"[0.4,0.8)",0,0.4
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,11,"20","Cruce",1.11589861537463,0.994151385253141,-1.50135963915653,-1.621974502365,3.34824734061273,0.979930258786296,4.69923840385097,5.18817486441737,-6.99996577796254,-0.0218885210393226,0.848259562768961,0.972112929843681,NA,NA,-0.230326950550079,-0.218698024749756,1.45491826534271,0.974009811878204,0,10.4025969663117,0,0.0212156850162405,0.268544886371894,0.267705529837889,1180,"020",-0.268544886371894,0.606661668123112,0.339617440721906,-1.10735769268373,-1.32764506802077,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,12,"22","Cruce",-0.864162037337587,0.750302423734836,0.426116378568393,1.32236524925395,1.60593093949388,-0.152556643739023,-5.78421343791698,-3.94244529507013,-6.77400883334154,1.76431412333825,-0.813357929556674,0.477555543167496,NA,NA,-1.16041123867035,0.241009667515755,-0.25208243727684,0.331369608640671,0,8.18328274549303,0,0.251143773887179,0.277438134052674,0.117892845687663,706,"022",0.277438134052674,0.580000435937294,0.741718369985027,-0.318745668727301,0.475893470638182,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,13,"30","Cruce",-0.95912897511755,-0.873823678453118,-3.04790195478492,1.56787227336325,-2.49277892978582,-1.55102607475632,5.64718912850996,-4.13633351494278,6.35172030991646,2.94204845381491,-0.22430739052994,-0.500294484108138,NA,NA,-1.4989640712738,0.433336347341537,-0.750593245029449,-0.744063138961792,0,0,0,0.245611376634831,0.824309905438395,0.78686839552202,775,"030",-0.824309905438395,0.579999963565032,0.245611376634832,-1.72970674494899,0.456070551877846,"[0.8,1.2)",0,0.8
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,14,"32","Cruce",-0.864162037337587,0.621476557272336,-1.95368652368112,1.7985728964414,-2.98627124170345,-0.836170410472869,4.53937083195156,-5.32861261962506,5.61485970963347,4.18011368758491,-0.980964202548642,0.65672733509317,NA,NA,-0.691307902336121,0.316712439060211,-1.42480397224426,0.326298803091049,0,9.78957267947,0,0.0980276422326951,0.122005586490801,0.0726356971004143,918,"032",0.122005586490801,0.5533324099712,0.633600257054404,-0.489061083540331,-0.35037656577764,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,15,"28","Cruce",-0.707466590000649,-0.363121136405348,2.61006625226579,1.01991031480309,-2.44496858922595,0.797428997975134,-6.10069492380696,-3.43242209622243,5.61312466284713,-4.18244324759312,-0.440281209637689,-0.696300733308124,NA,NA,0.936728417873383,0.0784462988376617,-0.905371844768524,-0.3497554063797,0,9.69555809467417,0,0.107539336237427,0.427079233014199,0.413318233850879,1232,"028",-0.427079233014199,0.580002553875698,0.198356075288497,-1.41452656744654,-0.281538603731045,"[0.4,0.8)",0,0.4
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,0,"3","Colision",0.607825498251829,0.202792491269209,-1.83301137036305,0.731053427803153,2.67107111340137,1.74852986840069,6.89733580974369,-1.19447006141942,-5.71409514479669,-4.04340409509252,0.630322847402556,0.304456977296218,NA,NA,0.0851036086678505,0.398878067731857,1.08200538158417,0.624080955982208,0,8.83437560711609,0,0.10412395707975,0.10412395707975,0,673,"13",0.10412395707975,0.55333226856545,0.634295303669599,-0.510584472426978,-0.308980522569792,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,1,"1","Colision",-0.398824042215771,0.451242376589746,1.26196936485647,-1.21637629595538,1.70979985621981,1.597225046652,-5.05399313582647,4.8432585500899,-6.30791851164382,-3.03482520921077,-0.543028183652989,0.513358900505294,NA,NA,-0.124268382787704,0.112059861421585,-0.0203730519860983,0.764814555644989,0,9.48086555550372,0,0.118502274039229,0.157013683960972,0.103007320121084,652,"11",-0.157013683960972,0.579998563066727,0.491480074350195,-0.842139683179517,-0.196674132462458,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,2,"16","Colision",-0.555519489552709,0.911334756812962,1.42788127372771,-0.692906521721185,-3.05121188476282,0.395282466676105,-5.63038901681486,4.15917293693477,6.91107182695862,1.11224376942236,-0.582971946563311,0.792512384326946,NA,NA,-0.0950043275952339,0.432050585746765,-1.18193459510803,0.696117699146271,0,8.89643890409292,0,0.111885118363309,0.121952423506565,0.0485192115347404,835,"116",0.121952423506565,0.606669753393711,0.662355090852778,-0.489516641883128,-0.245550368983329,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,3,"8","Colision",-0.289612063768815,-0.547158088494635,1.39327164602178,1.08023963924011,1.81214240309901,-1.56924098292494,-5.24851410808677,-4.6317490926446,-6.42135222790303,2.78679664941753,-0.481197678294929,-0.57395646527582,NA,NA,-0.0263268053531647,-0.172538489103317,0.0753182172775269,-0.815476059913635,0,9.7509263657568,0,0.10086357030243,0.193450770718173,0.165074955330304,1030,"18",-0.193450770718173,0.60666436900384,0.452955454554826,-0.937000180617361,-0.325982919315241,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,4,"5","Colision",0.830997802034741,0.865325518790641,-1.31570317657369,-0.161051250720796,3.05962270738888,-0.413153981983011,6.31928847226579,3.01107841217873,-5.93162400282943,3.71696605971293,0.941185563521231,0.914333896485891,NA,NA,0.417587518692017,0.664844691753387,1.43266463279724,0.60635632276535,0,8.78594128482001,0,0.120595040800706,0.120595040800706,0,1130,"15",-0.120595040800706,0.580001604697093,0.655032838665189,-0.75055848552087,-0.181861126384277,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,5,"12","Colision",-0.47954593932874,0.920536604417427,1.80328261261498,1.98935113941537,-2.80287481377563,1.82552069769187,-6.35217100678571,-2.9410752286453,6.54506978710798,-2.48234999181951,-0.465349889808491,0.938967129184905,NA,NA,0.0609716847538948,1.18265426158905,-1.007657289505,1.14465165138245,0,9.95156248493936,0,0.011063953421649,0.0232639649498097,0.020464628016887,1108,"112",0.0232639649498097,0.580002964162444,0.573697788440157,-0.583828505125859,-1.65050797198462,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,6,"13","Colision",0.00953379023806633,-0.0226527750401676,-2.01139961963623,1.0887337130447,-1.70142395192792,-1.685683920036,6.20536037958953,-3.23936761720872,5.33742851000624,4.52900175541725,0.204800515931455,-0.0681832931012687,NA,NA,-0.332998991012573,0.212562680244446,-0.257777333259583,-0.460694551467896,0,9.1079009193029,0,0.161064980667956,0.200504668868157,0.119416055203479,912,"113",-0.200504668868157,0.606665768365712,0.513162581100313,-0.955976383056778,0.0718008455959066,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,7,"4","Colision",0.185222625130997,0.161384177049119,1.83427772420472,-1.2621635524821,2.17355081910314,0.94184545313455,-5.71733346653721,4.03882384270639,-6.66729813225278,-2.13240137302022,-0.207627085272855,0.180273534198757,NA,NA,0.266093015670776,-0.154372468590736,0.344807654619217,0.356957077980042,0,9.38891664634104,0,0.137691913706707,0.393303575851933,0.368413680090332,1086,"14",-0.393303575851933,0.580001048691064,0.252420564168795,-1.36157774228422,-0.0726112845805498,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,8,"14","Colision",0.508110213582869,-0.85541998324419,2.79984497672555,-1.96978577479369,-1.74018015575833,-1.70789049972175,-6.18846492520911,3.27152898037854,6.52360544574576,2.53822221017708,0.589678932008014,-0.801382567515645,NA,NA,1.12601518630981,-1.08491468429565,0.0242994576692581,-1.02136147022247,0,10.4024250475611,0,0.0208336995185321,0.0978442544257974,0.0956004973235584,1175,"114",-0.0978442544257974,0.606666850618745,0.511477687331776,-0.699565578081023,-1.33746584963865,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,9,"2","Colision",-0.113923228875885,-0.869222754650886,-2.45613193592083,0.197689758132936,1.98231487106902,0.381147231979663,6.34651124456229,-2.95326853209194,-6.08113981500928,-3.46694945886277,-0.189520777148583,-0.857049003328471,NA,NA,-0.715376138687134,-0.612349808216095,0.314343094825745,-0.569787681102753,0,10.1176558750942,0,0.0209280244140619,0.0765714667882427,0.0736560066812435,1217,"12",0.0765714667882427,0.579998162693495,0.522564261395367,-0.543088765305257,-1.33549137707292,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,10,"10","Colision",-1.10632772867649,-0.206689727129454,-3.26041055728071,-1.29588716235114,-2.75044797421212,1.42857652383281,6.44045192820437,2.74236740071213,5.01255669561232,-4.88613092060294,-0.960249154350581,-0.31647023352538,NA,NA,-1.51842737197876,-0.554139852523804,-1.39467310905457,0.106995046138763,0,10.3929694724502,0,0.0233662572421288,0.182731249275093,0.181231143802965,1015,"110",-0.182731249275093,0.606668785666186,0.426076513511027,-0.912211236788123,-1.2803581092022,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,11,"6","Colision",0.546096988694853,-0.583965478912492,2.38782951803986,0.780310230344131,2.73082166729146,-1.35135008128721,-5.75336633545711,-3.98732690032167,-6.71374435336161,1.98132197224607,0.333055826805174,-0.643735091199325,NA,NA,0.809763669967651,-0.313356906175613,0.889341056346893,-0.807902932167053,0,9.57820152200315,0,0.117639827781873,0.221266678946973,0.187402812496703,1002,"16",-0.221266678946973,0.580003738448545,0.409834689781693,-1.00098661483333,-0.204922057381659,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,12,"9","Colision",-1.00186409711853,-0.160680489107133,-2.93046434565751,-1.42620149118333,-3.10209653097117,0.705054001811557,6.06696954070165,3.49168735602122,6.54753965957989,-2.47582802436447,-0.763689509692636,-0.179170292604326,NA,NA,-1.26637887954712,-0.468483090400696,-1.3061957359314,0.0259700790047646,0,10.07980691728,0,0.0669995367424776,0.238891203121548,0.229303443073047,743,"19",-0.238891203121548,0.579996187549315,0.357010057223913,-1.04045268462974,-0.628513128444874,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,13,"11","Colision",0.546096988694853,0.170586024653584,2.30965627900306,1.76703003868511,-1.82878286070156,0.684227992163053,-4.87648164210375,-5.02194452321261,6.71114794906919,-1.99009879295085,0.568055692537432,-0.026521576747965,NA,NA,0.990682363510132,0.408714264631271,-0.0135752558708191,0.145953327417374,0,8.90089056388555,0,0.182739786911855,0.198326980526397,0.0770698480868333,1134,"111",-0.198326980526397,0.606664777874177,0.560214058294067,-0.950247602730132,0.188439565504424,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,14,"15","Colision",-1.0968310348985,0.653683023887961,-3.01950626814252,1.59358938042467,-2.90191609692577,-0.882599781201312,6.23685659852645,-3.17830454321436,5.90760411911955,3.75502510933839,-0.7920574829545,0.45848061499097,NA,NA,-1.30882835388184,0.721824288368225,-1.28154897689819,0.147350341081619,0,7.33533465098373,0,0.328233837339789,0.361926647822107,0.152490807686708,1024,"115",-0.361926647822107,0.580003422391742,0.538974492693735,-1.31123763466136,0.702666216823587,"[0,0.4)",1,0
"_10-17-2023_112611000","TyssaNuevos","Female",18,"NO",2,15,"7","Colision",-1.06359260667551,-0.809410745221868,-3.27847121383659,-1.72713664617892,1.31851343747853,-1.94941234192908,6.56790088071447,2.42129676436205,-6.30365614296789,3.04366871246252,-0.932792327867141,-0.862387801763898,NA,NA,-1.4769880771637,-1.06301307678223,-0.410489171743393,-1.11458015441895,0,8.29255685840494,0,0.141121513087849,0.141121513087849,0,1067,"17",0.141121513087849,0.580001353131627,0.720883114679367,-0.470017562369041,-0.0462933658097738,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,0,"17","Cruce",-0.546046848337556,-0.526288958968225,0.606062394834691,-1.31256190969276,1.12619216438797,1.32419198830523,-5.75354092479734,3.98707497128938,-4.90848790962757,-4.99066593162075,-0.626839231907595,-0.458188701559318,NA,NA,-0.972051024436951,-0.218964263796806,-0.220135822892189,-0.0446762517094612,0,9.71721706891075,0,0.105378981073643,0.10566482055106,0.00776689448676181,1727,"017",-0.10566482055106,0.580000180246164,0.58152282526137,-0.716703740945051,-0.297976977426018,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,1,"29","Cruce",0.387196856093904,1.03444470938827,2.21548214412264,-1.91465941613975,-2.06862152415598,-0.252939467260889,-4.13970218407654,5.64472017261724,6.19990721347299,3.24979238480331,0.14563105208437,0.907700670168864,NA,NA,1.09579133987427,-0.387897610664368,-0.391694068908691,0.62605220079422,0,10.4499986861071,0,0.000230511204941117,0.27279679093498,0.272796693544859,1190,"029",0.27279679093498,0.606666420655773,0.879463196573421,-0.323426665006592,-3.48961607757029,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,2,"21","Cruce",-0.519571849630281,-0.010453255019891,2.59895803529048,1.35480618266739,1.33354772842329,-1.57110975678939,-6.44250126312989,-2.73754953828599,-5.47635290915372,4.35999527687859,-0.622292596274468,-0.0139685864756056,NA,NA,0.831875383853912,0.603933572769165,-0.168538123369217,-0.375224232673645,0,10.0827781825627,0,0.0667879597952538,0.102780880256898,0.0781234777308992,1783,"021",-0.102780880256898,0.579998934129611,0.506243561056536,-0.710967848063253,-0.629498277824183,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,3,"25","Cruce",0.92993432959305,0.201171649164041,1.7783808488906,1.52056741014527,-1.33241411605396,1.79472346655294,-4.76639862369598,-5.12654310037759,5.85038672762719,-3.84356281816802,0.757009715241458,0.422022460064357,NA,NA,0.471024990081787,0.114429101347923,0.272262692451477,0.740490913391113,0,9.87101271223985,0,0.0896360366193842,0.280495994488289,0.265788231235212,1497,"025",0.280495994488289,0.580001579194476,0.850527630983795,-0.31492095542044,-0.420035046318845,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,4,"31","Cruce",0.0165468741920467,-0.241917993971066,0.735114477147858,-1.42492884026327,-2.13347895026534,-1.97510961431222,-4.68372567748066,5.20218355867114,5.22182619026855,4.66181630253976,-0.268541025169426,-0.310175220548021,NA,NA,-0.549564838409424,0.00195510685443878,-0.701205015182495,-0.696438312530518,0,9.37567598692008,0,0.138972477897432,0.293145287088698,0.258110072894032,1720,"031",0.293145287088698,0.579997676272852,0.849562531356056,-0.303474156959567,-0.0628890109425519,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,5,"27","Cruce",1.0159780753917,-0.863566150011366,2.71481184576972,1.98063157795182,-1.61890227341444,-0.905832190909487,-3.67093730644859,-5.96021973522151,6.99508730468761,-0.262209076498465,0.879343192545425,-0.999478289658939,NA,NA,1.72191405296326,0.36853551864624,0.2731012403965,-0.976755082607269,0,9.35502087084883,0,0.140948988666981,0.192720525409193,0.131432809860213,1771,"027",-0.192720525409193,0.606667659171026,0.751450415153711,-0.935121097828438,-0.0471025766889415,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,6,"26","Cruce",0.0628781219297796,0.23423804044278,0.324465218461921,1.63875317597683,-3.03449501809839,0.925327400021751,-4.22749232276027,-5.57927492251484,6.8685932687127,-1.34997278083469,-0.581425993558137,0.443194264009363,NA,NA,-0.835075914859772,0.108436949551105,-1.15054190158844,0.555049538612366,0,9.95500574731278,0,0.0807784493283596,0.677340753684491,0.672506757383136,1524,"026",0.677340753684491,0.580003895874562,1.25511281199451,0.0859908157464808,-0.48815027113683,"[0.4,0.8)",0,0.4
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,7,"19","Cruce",-0.00330937483840943,-0.552742071991216,-2.30217935307196,1.52210420590521,2.5802361902894,0.952518200736277,5.70447545663123,-4.05696435339183,-5.6844978821281,-4.08490928027553,0.550058375243652,-0.506377970790699,NA,NA,-0.759252309799194,0.424790412187576,1.04271376132965,-0.152353018522263,0,7.81418224611352,0,0.285285754396639,0.555306669067655,0.476421593810938,1610,"019",0.555306669067655,0.606665473113653,1.12003383678201,-0.0353717689788143,0.590551416501183,"[0.4,0.8)",0,0.4
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,8,"23","Cruce",-0.996121826361239,-0.294824220017049,-1.97848802692823,-1.16304064917862,1.37176923339284,-1.7545235510787,5.93136757317999,3.71737524495831,-5.82189978499102,3.8865772722952,-0.707480689818232,-0.3664602395447,NA,NA,-0.374195754528046,-0.157579272985458,-0.202915608882904,-0.703295230865479,0,9.76343201241835,0,0.10068337909758,0.297397755537268,0.279836170235547,1538,"023",0.297397755537268,0.606666079715475,0.892202146461118,-0.300935867633594,-0.329821304430428,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,9,"18","Cruce",0.711515590258028,-0.149332098390596,2.40648528644422,-0.226634403650628,2.66851288979541,1.78487097545539,-6.92305960328117,1.03501001416237,-4.88751305135205,-5.01120905299943,0.92297251431254,-0.00484654347297697,NA,NA,0.507589995861053,0.057253934442997,1.32794046401978,0.410369604825974,0,10.2182987698897,0,0.0505246554449069,0.256105654585072,0.251072430789646,1437,"018",0.256105654585072,0.580003008697629,0.832613728913787,-0.343080084072113,-0.826114547009116,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,10,"24","Cruce",0.334246858679352,0.465702779393955,-2.34303784200961,-1.03443097286775,2.66237602230832,-1.49890190575952,6.4904958923438,2.62172902327228,-4.9284645708089,4.97093924467816,0.902210104162288,0.276433538768396,NA,NA,-0.587514877319336,-0.325315952301025,1.32934761047363,-0.154381811618805,0,7.97868390871621,0,0.270070271689754,0.598669436055062,0.534291252048832,1622,"024",0.598669436055062,0.606669857028614,1.17248897915204,0.0119231354621476,0.543088765305257,"[0.4,0.8)",0,0.4
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,11,"20","Cruce",0.387196856093904,0.941858813807802,-1.50135963915653,-1.621974502365,3.34824734061273,0.979930258786296,4.69923840385097,5.18817486441737,-6.99996577796254,-0.0218885210393226,0.848259562768961,0.972112929843681,NA,NA,-0.212425082921982,-0.19893354177475,1.42825174331665,0.973926424980164,0,10.3652193157421,0,0.0289520676492731,0.462054251169321,0.461146298697576,1363,"020",0.462054251169321,0.579995015720888,1.04154865939939,-0.13723927962524,-1.17639043879253,"[0.4,0.8)",0,0.4
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,12,"22","Cruce",-0.605615595428926,0.538448840207182,0.426116378568393,1.32236524925395,1.60593093949388,-0.152556643739023,-5.78421343791698,-3.94244529507013,-6.77400883334154,1.76431412333825,-0.813357929556674,0.477555543167496,NA,NA,-1.16041123867035,0.241009667515755,-0.25208243727684,0.331369608640671,0,9.65795879283271,0,0.111287748248965,0.21648295778931,0.18568766276434,1479,"022",-0.21648295778931,0.580000435937294,0.409716367819452,-0.989711030101539,-0.253054972106054,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,13,"30","Cruce",-0.0231656238688664,-0.321277333040041,-3.04790195478492,1.56787227336325,-2.49277892978582,-1.55102607475632,5.64718912850996,-4.13633351494278,6.35172030991646,2.94204845381491,-0.22430739052994,-0.500294484108138,NA,NA,-1.52047717571259,0.449093818664551,-0.774790287017822,-0.755270957946777,0,9.9817954171715,0,0.0779561713995887,0.269267804744785,0.257736272210168,1437,"030",0.269267804744785,0.606666647786801,0.867922865647328,-0.328541305518549,-0.513810173230783,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,14,"32","Cruce",-0.797559336056673,0.915405700784811,-1.95368652368112,1.7985728964414,-2.98627124170345,-0.836170410472869,4.53937083195156,-5.32861261962506,5.61485970963347,4.18011368758491,-0.980964202548642,0.65672733509317,NA,NA,-0.725893616676331,0.357311367988586,-1.46758389472961,0.294450312852859,0,9.79007591483435,0,0.0979848744841054,0.317099104271575,0.301580513797177,1183,"032",0.317099104271575,0.606665777559281,0.913519842710921,-0.285325166384699,-0.351236195513998,"[0,0.4)",1,0
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,15,"28","Cruce",0.155540617405243,-0.691620915361921,2.61006625226579,1.01991031480309,-2.44496858922595,0.797428997975134,-6.10069492380696,-3.43242209622243,5.61312466284713,-4.18244324759312,-0.440281209637689,-0.696300733308124,NA,NA,0.936728417873383,0.0784462988376617,-0.905371844768524,-0.3497554063797,0,7.00466572131918,0,0.35975034992042,0.595840205320845,0.474979195343251,1073,"028",-0.595840205320845,0.580002553875698,1.11463324848458,-1.58472840389697,0.771071922710102,"[0.4,0.8)",0,0.4
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,0,"3","Colision",1.34029680955582,0.0226131362588484,-1.83301137036305,0.731053427803153,2.67107111340137,1.74852986840069,6.89733580974369,-1.19447006141942,-5.71409514479669,-4.04340409509252,0.630322847402556,0.304456977296218,NA,NA,0.0588280409574509,0.403428435325623,1.10377335548401,0.639484405517578,0,8.28699615375809,0,0.156561142716683,0.763871047799498,0.747654723958559,1603,"13",0.763871047799498,0.57999893212247,0.660661416432756,0.172418314853544,0.0434613629546327,"[0.4,0.8)",0,0.4
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,1,"1","Colision",-0.268059361911164,1.1071907702015,1.26196936485647,-1.21637629595538,1.70979985621981,1.597225046652,-5.05399313582647,4.8432585500899,-6.30791851164382,-3.03482520921077,-0.543028183652989,0.513358900505294,NA,NA,-0.124268382787704,0.112059861421585,-0.0203730519860983,0.764814555644989,0,6.39205460796711,0,0.415909809929061,0.654403654021719,0.505235759227066,1588,"11",-0.654403654021719,0.579998563066727,0.422575413882944,-1.62274623491571,0.909151970283007,"[0.4,0.8)",0,0.4
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,2,"16","Colision",-0.830653084440768,1.21961650054921,1.42788127372771,-0.692906521721185,-3.05121188476282,0.395282466676105,-5.63038901681486,4.15917293693477,6.91107182695862,1.11224376942236,-0.582971946563311,0.792512384326946,NA,NA,-0.0950043275952339,0.432050585746765,-1.18193459510803,0.696117699146271,0,7.91452052195225,0,0.196383819084825,0.493724490130148,0.452987050318145,1278,"116",0.493724490130148,0.606669753393711,0.630436114770551,-0.0997919324386508,0.243051925449322,"[0.4,0.8)",0,0.4
"_10-17-2023_112721000","TyssaNuevos","Female",19,"NO",1,4,"5","Colision",1.5785717979213,1.31881567438543,-1.31570317657369,-0.161051250720796,3.05962270738888,-0.413153981983011,6.31928847226579,3.01107841217873,-5.93162400282943,3.71696605971293,0.941185563521231,0.914333896485891,NA,NA,0.393514037132263,0.653373897075653,1.45526134967804,0.592196464538574,0,0,0,0.0910192971897569,0.754895171832137,0.749387888876351,1313,"15",0.754895171832137,0.606668310507771,0.737008102237976,0.160533929136113,-0.407706456134579,"[0.4,0.8)",0,0.4
